california_schools,Please list the lowest ten eligible free rates for students aged 5-17 in continuation schools.,Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`,SELECT `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` FROM frpm WHERE `Educational Option Type` = 'Continuation School' AND `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` IS NOT NULL ORDER BY `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` ASC LIMIT 10,moderate,"WITH temp AS (
    SELECT *, 
        'District: ' || `District Name` || ' and School: ' || `School Name` AS district_school_key 
    FROM frpm
)
SELECT `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`
FROM temp
WHERE `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` IS NOT NULL 
AND {{
    LLMMap(
         'What is the educational option type of the school?',
        'temp::district_school_key',
        options='Traditional;Juvenile Court School;County Community School;State Special School;Alternative School of Choice;Continuation School;Special Education School;Community Day School;Home and Hospital;Opportunity School;Youth Authority School;District Special Education Consortia School'
    )
}} = 'Continuation School'
ORDER BY `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` ASC
LIMIT 10
"
california_schools,Please list the zip code of all the charter schools in Fresno County Office of Education.,Charter schools refers to `Charter School (Y/N)` = 1 in the table fprm,SELECT T2.Zip FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`District Name` = 'Fresno County Office of Education' AND T1.`Charter School (Y/N)` = 1,simple,"WITH temp AS (
    SELECT *, 
        'District: ' || `District Name` || ' and School: ' || `School Name` AS district_school_key 
    FROM frpm
)
SELECT T2.Zip 
  FROM temp AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode 
    WHERE T1.`District Name` = 'Fresno County Office of Education' 
    AND {{
        LLMMap(
            'Is this a charter school?',
            'temp::district_school_key '
        )
        }} = TRUE
"
california_schools,What is the unabbreviated mailing address (with city name) of the school with the highest FRPM count for K-12 students?,,"SELECT T2.MailStreet, T2.city FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode ORDER BY T1.`FRPM Count (K-12)` DESC LIMIT 1",simple,"WITH temp AS (
SELECT T2.MailStreet, T2.Street FROM frpm AS T1
INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode
ORDER BY T1.`FRPM Count (K-12)` DESC
LIMIT 1)
SELECT temp.MailStreet, {{
    LLMQA(
        ""Provide the city name based on the address."",
        (SELECT T4.Street FROM frpm AS T3 INNER JOIN schools AS T4 ON T3.CDSCode = T4.CDSCode
        ORDER BY T3.""FRPM Count (K-12)"" DESC LIMIT 1)
    )
}} AS City FROM temp
"
california_schools,Please list the phone numbers of the direct charter-funded schools that are opened after 2000/1/1.,Charter schools refers to `Charter School (Y/N)` = 1 in the frpm,SELECT T2.Phone FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`Charter Funding Type` = 'Directly funded' AND T1.`Charter School (Y/N)` = 1 AND T2.OpenDate > '2000-01-01',moderate,"WITH temp AS (
    SELECT *, 
        'District: ' || `District Name` || ' and School: ' || `School Name` AS district_school_key 
    FROM frpm
)
SELECT T2.Phone 
  FROM temp AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode 
    WHERE T2.OpenDate > '2000-01-01'
    AND {{
        LLMMap(
            'Is this a charter school?',
            'temp::district_school_key '
        )
        }} = TRUE
    AND {{
        LLMMap(
            'Is the school funded directly under the charter funding type?',
            'temp::district_school_key '
        )
        }} = TRUE
"
california_schools,"Among the schools with the SAT test takers of over 500, please list the schools that are magnet schools or offer a magnet program.",Magnet schools or offer a magnet program means that Magnet = 1,SELECT T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Magnet = 1 AND T1.NumTstTakr > 500,simple,"SELECT T2.School
FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode
WHERE T1.NumTstTakr > 500 
AND {{
    LLMMap(
        'Is the school at the address a magnet school?', 
        'T2::Street'
        )
}} = TRUE
"
california_schools,"Among the schools with the average score in Math over 560 in the SAT test, how many schools are directly charter-funded?",,SELECT COUNT(T2.`School Code`) FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrMath > 560 AND T2.`Charter Funding Type` = 'Directly funded',simple,"WITH temp AS (
    SELECT *, 
        'District: ' || `District Name` || ' and School: ' || `School Name` AS district_school_key 
    FROM frpm
) SELECT COUNT(T2.`School Code`) 
    FROM satscores AS T1 INNER JOIN temp AS T2 ON T1.cds = T2.CDSCode
    WHERE T1.AvgScrMath > 560 AND {{
        LLMMap(
            'Is the school funded directly under the charter funding type?',
            'temp::district_school_key '
        )
        }} = TRUE
"
california_schools,Please list the phone numbers and cities of the schools with the top 10 SAT excellence rate.,Excellence rate = NumGE1500 / NumTstTakr,"SELECT T1.Phone, T1.city FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds ORDER BY CAST(T2.NumGE1500 AS REAL) / T2.NumTstTakr DESC LIMIT 10",simple,"WITH temp AS (
SELECT T1.Phone, 'Street: ' || T1.Street || ' and School: ' || T1.School AS address
    FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds 
    ORDER BY CAST(T2.NumGE1500 AS REAL) / T2.NumTstTakr DESC LIMIT 10
)
SELECT temp.Phone, {{
    LLMMap(
        'Provide the city name based on the address.',
        'temp::address'
    )
}} AS City FROM temp
"
california_schools,How many schools in merged Alameda have number of test takers less than 100?,,SELECT COUNT(T1.CDSCode) FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T1.StatusType = 'Merged' AND T2.NumTstTakr < 100 AND T1.County = 'Alameda',simple,"SELECT COUNT(T1.CDSCode) 
    FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds 
    WHERE T1.StatusType = 'Merged' AND T2.NumTstTakr < 100 AND {{
        LLMMap(
        'Is the address located in Alameda County?',
        'T1::Street'
        )
    }} = TRUE
"
california_schools,How many schools in Contra Costa (directly funded) have number of test takers not more than 250?,,SELECT COUNT(T1.CDSCode) FROM frpm AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T1.`Charter Funding Type` = 'Directly funded' AND T1.`County Name` = 'Contra Costa' AND T2.NumTstTakr <= 250,simple,"WITH temp AS (
    SELECT *, 
        'District: ' || `District Name` || ' and School: ' || `School Name` AS district_school_key 
    FROM frpm
)
SELECT COUNT(T1.CDSCode)
  FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds
  JOIN temp AS T3 on T1.CDSCode = T3.CDSCode
  WHERE T2.NumTstTakr <= 250
    AND {{
        LLMMap(
            'Is the school funded directly under the charter funding type?',
            'temp::district_school_key '
        )
        }} = TRUE
    AND {{
        LLMMap(
        'Is the address located in Contra Costa County?',
        'T1::Street'
        )
    }} = TRUE
"
california_schools,In Los Angeles how many schools have more than 500 free meals but less than 700 free or reduced price meals for K-12?,,SELECT COUNT(CDSCode) FROM frpm WHERE `County Name` = 'Los Angeles' AND `Free Meal Count (K-12)` > 500 AND `Free Meal Count (K-12)` < 700,simple,"SELECT COUNT(frpm.CDSCode) 
FROM frpm JOIN schools ON frpm.CDSCode = schools.CDSCode
WHERE frpm.`Free Meal Count (K-12)` > 500 AND frpm.`Free Meal Count (K-12)` < 700 AND {{
    LLMMap('Is the address located in Los Angeles County?',
        'schools::Street'
        )
}} = TRUE
"
california_schools,Which school in Contra Costa has the highest number of test takers?,,SELECT sname FROM satscores WHERE cname = 'Contra Costa' AND sname IS NOT NULL ORDER BY NumTstTakr DESC LIMIT 1,simple,"WITH temp AS (
    SELECT schools.School
    FROM schools
    WHERE {{
        LLMMap(
            'Is the address located in Contra Costa County?',
            'schools::Street'
        )
    }} = TRUE
)
SELECT sname 
FROM satscores
WHERE sname IN (SELECT School FROM temp)
ORDER BY satscores.NumTstTakr DESC 
LIMIT 1
"
california_schools,"Name schools in Riverside which the average of average math score for SAT is grater than 400, what is the funding type of these schools?",Average of average math = sum(average math scores) / count(schools).,"SELECT T1.sname, T2.`Charter Funding Type` FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE T2.`District Name` LIKE 'Riverside%' GROUP BY T1.sname, T2.`Charter Funding Type` HAVING CAST(SUM(T1.AvgScrMath) AS REAL) / COUNT(T1.cds) > 400",moderate,"WITH temp AS (
    SELECT *, 
        'District: ' || `District Name` || ' and School: ' || `School Name` AS district_school_key
    FROM frpm
), 
temp2 AS ( 
    SELECT *, {{
        LLMMap(
            'What is the school Charter Funding Type?', 
            'temp::district_school_key'
        )
    }} AS FundingType
    FROM temp
)
SELECT T1.sname, temp2.FundingType
FROM satscores AS T1 INNER JOIN temp2 ON T1.cds = temp2.CDSCode 
WHERE temp2.`District Name` LIKE 'Riverside%' 
GROUP BY T1.sname, temp2.FundingType
HAVING CAST(SUM(T1.AvgScrMath) AS REAL) / COUNT(T1.cds) > 400
"
